ticker,company,sector,sector_src,sic,sic_description,score,band,confidence,periods,period_basis,growth_basis,as_of,window_end,valuation_basis,growth,profitability,quality,health,valuation,momentum,flags,rev_cagr,rev_yoy,eps_cagr,net_margin,ebit_margin,gross_margin,margin_delta,profitable_q,growth_sd,share_change,pe,ps,peg,pe_vs_own,ret_12m,ret_6m,drawdown,volatility,dollar_volume,market_cap,fcf_ttm,fcf_margin,fcf_conversion,p_fcf,pe_reported,pe_mcap,market_cap_source,currency,equity,total_debt,net_debt,cash,assets,net_debt_to_ebitda,interest_coverage,current_ratio,debt_to_equity,roe,equity_ratio,cash_runway_q,revenue_size,peer_net_margin_median,peer_pctile_net_margin,G1_revenue_cagr,G2_revenue_yoy,G3_eps_cagr,G4_acceleration,P1_net_margin_vs_peers,P2_ebit_margin_vs_peers,P3_gross_margin_vs_peers,P4_net_margin_absolute,P5_profitable_quarters,Q1_margin_trend,Q2_growth_stability,Q3_share_count,Q5_cash_conversion,Q4_earnings_streak,H1_net_debt_to_ebitda,H2_interest_coverage,H3_current_ratio,H4_equity_ratio,H5_cash_runway,H6_size_floor,V1_pe_vs_peers,V2_ps_vs_peers,V3_peg,V4_pe_vs_history,V5_price_to_fcf,M1_return_12m,M2_return_6m,M3_drawdown,M4_volatility,M5_liquidity,sector_rank_pct,sector_n
BKE,BUCKLE INC,Consumer Discretionary,sic,5651,,76.9,Above average,0.73,17,quarterly,3y,2022-12,2022-10-31,monthly_est,6.0,18.6,12.5,18.2,12.7,16.5,,,7.45,,18.93,24.75,50.24,,11,48.79,1.54,9.07,1.72,,0.99,10.91,67.62,0.0,13.35,359066575.71,2274847212.0,196504000.0,14.84,78.38,11.58,9.07,9.07,monthly_est,USD,435607000.0,,,,884147000.0,,,2.11,,57.55,0.49,,1324311000.0,3.4,95,,3,,,6.0,4.0,2.4,4,2.25,,0.8,2.4,3.2,3,,,4,4,,2,4.8,1.0,,1,4,3.5,4,4,2.5,2.5,97,403
SANM,SANMINA CORP,Information Technology,sic,3672,,76.9,Above average,0.97,15,quarterly,2y,2022-12,2022-12-31,monthly_est,8.5,11.5,14.8,18.0,14.8,17.0,,11.15,25.68,46.7,3.37,4.83,8.08,1.19,12,15.72,-12.82,11.3,0.38,1.01,1.13,38.18,40.66,-13.32,10.36,406799315.42,3229675905.0,149455000.0,1.76,52.28,21.61,11.3,11.3,monthly_est,USD,1861269000.0,325007000.0,-410307000.0,735314000.0,5307212000.0,-0.79,15.61,1.68,0.17,15.36,0.35,,8494511000.0,-4.21,63,5,5,4,3,3.9,2.6,0.0,2,3,3,2.4,4,2.4,3,4,3,3.2,4,,2,4.8,5.0,2.25,0.5,2.2,5,4,3,2.5,2.5,94,579
AMN,AMN HEALTHCARE SERVICES INC,Industrials,sic,7363,,76.9,Above average,0.93,18,quarterly,3y,2022-12,2022-12-31,monthly_est,9.0,14.0,15.8,16.3,17.1,12.5,,33.13,31.6,60.6,8.47,12.34,32.74,3.34,12,35.96,-7.59,8.92,0.76,0.27,0.44,-15.95,-6.28,-18.07,10.37,1523386654.63,3960806774.0,577902000.0,11.02,130.14,6.85,8.92,8.92,monthly_est,USD,1043634000.0,,,64524000.0,2888351000.0,,16.02,1.27,,42.55,0.36,,5243242000.0,3.57,72,8,5,4,1,3.9,2.6,1.5,3,3,4,0.8,4,4,3,,3,2.4,4,,2,4.8,3.25,3,2,4,2,2,3,2.5,3,92,614
ABG,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,sic,5500,,76.9,Above average,0.83,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,12.1,11.7,16.7,20.0,14.0,,47.11,56.88,84.11,6.46,8.25,20.09,2.89,12,20.63,15.31,3.57,0.23,0.08,0.53,3.77,5.85,-12.76,14.12,776532482.62,3555845885.0,,,,,3.56,3.57,monthly_est,USD,2903500000.0,3216800000.0,,,8021400000.0,,,1.85,1.11,34.35,0.36,,15433800000.0,3.4,65,8,5,4,3,3.9,2.6,0.6,2,3,4,1.6,0.8,,3,,,3.2,4,,2,6.0,5.0,3,2,,3.5,3,3,1.5,3,97,403
CROX,"CROCS, INC.",Consumer Discretionary,sic,3021,,76.9,Above average,0.97,18,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,19.4,18.4,12.2,12.1,12.5,,42.42,53.67,73.08,15.19,23.93,52.33,5.48,12,15.66,-12.25,12.08,1.84,0.28,0.99,-15.43,122.79,-33.89,19.13,2725552174.49,6524455650.0,498952000.0,14.04,92.37,13.08,12.08,12.08,monthly_est,USD,817931000.0,2322389000.0,2130760000.0,191629000.0,4501797000.0,2.39,6.25,1.6,2.84,66.04,0.18,,3554985000.0,3.4,92,8,5,4,3,6.0,4.0,2.4,4,3,5,2.4,4,4,3,2,1.8,3.2,2,,2,3.9,1.0,3,1,3.2,2,4,2,1.5,3,97,403
BMRC,BANK OF MARIN BANCORP,Financials,sic,6022,,76.9,Above average,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,7.5,20.0,14.2,,15.0,12.5,leverage_not_applicable,,,14.43,,,,,12,,17.58,11.34,,,0.67,-9.12,5.01,-19.08,8.17,25596170.19,528494001.0,53011000.0,,113.79,9.97,11.34,11.34,monthly_est,USD,412092000.0,,,,4147464000.0,,,,,11.3,0.1,,,7.21,,,,3,,,,,,3,,,0.8,4,3,,,,,,,3.0,,,2,4,2,3,3,2.5,2,79,656
INBK,FIRST INTERNET BANCORP,Financials,sic,6022,,76.9,Above average,0.43,18,quarterly,3y,2022-12,2022-12-31,monthly_est,7.5,20.0,20.0,,17.2,4.5,leverage_not_applicable,,,13.81,,,,,12,,-4.87,6.02,,,0.85,-48.01,-33.78,-51.34,13.21,24453380.16,214025623.0,65206000.0,,183.47,3.28,6.02,6.02,monthly_est,USD,364974000.0,,,256552000.0,4543104000.0,,,,,9.74,0.08,,,7.21,,,,3,,,,,,3,,,4,4,3,,,,,,,4.8,,,1.5,4,0.0,0.0,1,2.5,1,80,656
AYI,ACUITY BRANDS INC,Industrials,sic,3640,,76.8,Above average,0.87,15,quarterly,2y,2022-12,2022-11-30,monthly_est,6.9,15.8,16.5,19.5,13.4,12.5,,11.44,13.43,,9.11,12.35,41.77,1.46,12,7.36,,14.07,1.28,1.23,0.9,-21.55,7.68,-21.55,11.86,1047893061.52,5223084635.0,353800000.0,8.68,95.29,14.76,14.07,14.07,monthly_est,USD,1903500000.0,495100000.0,211000000.0,284100000.0,3436600000.0,0.35,,2.09,0.26,19.51,0.55,,4077900000.0,3.57,75,5,4,,2,4.8,2.6,2.4,3,3,3,3.2,,4,3,3.6,,4,5,,2,3.9,2.5,2.25,1.5,3.2,1,3,3,2.5,3,92,614
CBNK,CAPITAL BANCORP INC,Financials,sic,6021,,76.8,Above average,0.37,17,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,20.0,13.1,,14.5,11.5,leverage_not_applicable,,,33.83,,,,,12,,3.3,7.99,,,0.93,-9.31,9.03,-10.58,8.22,9274016.08,334141525.0,,,,,7.99,7.99,monthly_est,USD,224015000.0,,,,2123655000.0,,,,,18.66,0.11,,,7.21,,,,4,,,,,,3,,,1.6,,3,,,,,,,4.8,,,1,,2,3,3,2.5,1,79,656
QSP,RESTAURANT BRANDS INTERNATIONAL LIMITED PARTNERSHIP,Consumer Discretionary,sic,5812,,76.8,Above average,0.4,17,quarterly,3y,2022-12,2022-12-31,monthly_est,6.6,20.0,18.5,8.7,,,,5.1,13.35,,22.78,29.18,,,12,9.26,,,,,,,,,,,,1390000000.0,21.37,93.79,,,,,USD,,12839000000.0,,,22746000000.0,,,0.97,,,,,6505000000.0,3.4,97,3.5,4,,3,6.0,4.0,,4,3,,3.2,,4,3,,,0.6,,,2,,,,,,,,,,,97,403
HFWA,HERITAGE FINANCIAL CORP /WA/,Financials,sic,6036,,76.7,Above average,0.43,18,quarterly,3y,2022-12,2022-12-31,monthly_est,5.0,15.0,20.0,,11.0,18.0,leverage_not_applicable,,,8.07,,,,,11,,-4.19,13.03,,,1.12,29.33,23.52,-8.48,8.04,102677224.98,1066735061.0,90440000.0,,110.46,11.79,13.03,13.03,monthly_est,USD,797893000.0,,,103590000.0,6980100000.0,,,,,10.26,0.11,,,7.21,,,,2,,,,,,2.25,,,4,4,3,,,,,,,2.1,,,0.5,4,5,4,4,2.5,2.5,79,656
FN,FABRINET,Information Technology,sic,3661,,76.7,Above average,0.8,16,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,13.4,15.5,20.0,11.0,16.5,,,17.99,,9.47,9.63,12.66,,12,3.84,-1.48,19.92,1.89,,0.91,8.23,58.1,-3.89,9.46,436853714.06,4674766414.0,110464000.0,4.46,47.08,42.32,19.93,19.92,monthly_est,USD,1384131000.0,18234000.0,-232595000.0,250829000.0,1968024000.0,-0.83,254.31,3.0,0.01,16.95,0.7,,2476354000.0,-4.21,76,,4,,,4.8,2.6,0.0,3,3,,4,3.2,1.4,3,4,3,4,5,,2,3.9,3.25,,1,1.2,3.5,4,4,2.5,2.5,94,579
AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC,Industrials,sic,5080,,76.6,Above average,0.67,16,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,12.2,15.3,20.0,10.8,18.0,,,18.81,,7.32,10.19,29.03,,10,6.32,-0.28,16.15,1.18,,0.73,24.25,31.78,-4.88,9.72,424794303.28,4920632115.0,,,,,16.15,16.15,monthly_est,USD,1295876000.0,649241000.0,566605000.0,154843000.0,2522904000.0,,,3.18,0.5,23.52,0.51,,4164806000.0,3.57,68,,4,,,3.9,2.6,1.5,2,2.25,,3.2,3.2,,2,,,4,5,,2,3.0,2.5,,1.5,,5,4,4,2.5,2.5,92,614
RDN,RADIAN GROUP INC,Financials,sic,6351,,76.6,Above average,0.53,17,quarterly,3y,2022-12,2022-12-31,monthly_est,3.3,18.8,20.0,,14.2,12.5,leverage_not_applicable,,-10.47,11.18,62.39,,,,11,4.21,-19.52,3.96,2.47,,0.72,-6.35,-1.08,-18.17,10.58,669950933.04,2940873556.0,,,,,3.96,3.96,monthly_est,USD,3919327000.0,,,56183000.0,7063729000.0,,,,,18.96,0.55,,1190726000.0,7.21,90,,0.0,3,,6.0,,,4,2.25,,4,4,,3,,,,,,,6.0,1.75,,1.5,,2,2,3,2.5,3,79,656
FCCO,FIRST COMMUNITY CORP /SC/,Financials,sic,6022,,76.6,Above average,0.43,21,quarterly,3y,2022-12,2022-12-31,monthly_est,5.0,20.0,17.1,,13.3,13.5,leverage_not_applicable,,,9.81,,,,,12,,1.16,11.55,,,1.03,7.69,15.81,0.0,7.07,3683609.96,168745141.0,20902000.0,,143.04,8.07,11.55,11.55,monthly_est,USD,118361000.0,,,38253000.0,1672946000.0,,,,,12.35,0.07,,,7.21,,,,2,,,,,,3,,,2.4,4,3,,,,,,,3.0,,,1,4,3.5,3,4,3,0.0,79,656
DOW,DOW INC.,Materials,sic,2821,,76.6,Above average,0.3,17,quarterly,3y,2022-12,2022-12-31,monthly_est,,15.0,20.0,13.8,,12.5,,,,,,,,,10,,,,,,,-6.65,0.33,-23.83,10.35,6369162463.31,,,,,,,,,USD,20718000000.0,14698000000.0,10812000000.0,3886000000.0,60603000000.0,,,1.81,0.71,22.4,0.34,,,5.87,,,,,,,,,,2.25,,,,,3,,,3.2,3,,,,,,,,2,2,3,2.5,3,94,205
UNM,UNUM GROUP,Financials,sic,6321,,76.5,Above average,0.7,17,quarterly,3y,2022-12,2022-12-31,monthly_est,2.5,13.8,16.4,,17.6,18.5,leverage_not_applicable,-0.02,-0.19,7.5,10.96,,,1.79,12,10.59,-3.89,5.9,0.65,,1.01,73.56,22.73,-10.0,11.66,1410572872.89,7759813472.0,1316500000.0,10.98,100.18,5.89,5.91,5.9,monthly_est,USD,9197500000.0,3429800000.0,,,61434900000.0,,,,0.37,14.29,0.15,,11991000000.0,7.21,56,1,1,2,1,3.0,,,3,3,3,2.4,4,4,3,,,,,,,6.0,4.0,,1,4,6,4,3,2.5,3,78,656
MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,sic,6411,,76.5,Above average,0.43,17,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,20.0,18.5,,5.3,15.0,leverage_not_applicable,,,20.98,,,,,12,,-1.28,26.91,,,0.99,-3.45,7.39,-4.45,7.12,6135263923.46,82070545206.0,2995000000.0,,98.2,27.4,26.91,26.91,monthly_est,USD,,11227000000.0,9785000000.0,1442000000.0,33454000000.0,,9.13,1.16,,,,,,7.21,,,,4,,,,,,3,,,3.2,4,3,,,,,,,0.0,,,1,2.2,2,3,4,3,3,78,656
LRCX,LAM RESEARCH CORP,Industrials,sic,3559,,76.5,Above average,0.7,16,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,19.4,17.1,18.1,12.0,9.5,,,15.27,,26.91,31.76,45.31,,12,15.98,-8.1,10.56,2.84,,0.62,-40.72,-0.62,-40.72,12.21,14770922774.03,54125338659.0,,,,,10.56,10.56,monthly_est,USD,8304635000.0,4996057000.0,511341000.0,4484716000.0,19206381000.0,0.08,,3.01,0.6,61.71,0.43,,19047660000.0,3.57,95,,4,,,6.0,4.0,2.4,4,3,,2.4,4,,3,3.6,,4,4,,2,4.8,1.0,,2,,0.0,2,2,2.5,3,91,614
TTEK,TETRA TECH INC,Industrials,sic,8711,,76.5,Above average,0.93,14,quarterly,2y,2022-12,2022-12-31,monthly_est,6.5,13.1,16.6,16.0,18.5,13.5,,9.32,7.06,33.07,8.8,9.75,16.64,2.75,12,5.64,-1.62,5.01,0.44,0.54,0.73,-13.96,6.65,-20.81,9.05,892730270.56,1559949367.0,264900000.0,7.48,85.07,5.89,5.01,5.01,monthly_est,USD,1323908000.0,234120000.0,69723000.0,164397000.0,2731480000.0,0.19,,1.42,0.18,23.52,0.48,,3540303000.0,3.57,75,5,3,4,1,3.9,2.6,0.6,3,3,4,3.2,3.2,3.2,3,3.6,,2.4,4,,2,6.0,4.0,3,1.5,4,2,3,3,2.5,3,92,614
ESE,ESCO TECHNOLOGIES INC,Information Technology,sic,3669,,76.5,Above average,0.77,15,quarterly,2y,2022-12,2022-12-31,monthly_est,8.5,15.5,17.0,18.5,10.6,14.0,,10.8,21.45,80.48,9.65,,,6.01,11,11.11,-0.95,26.46,2.55,2.45,0.87,-2.3,28.33,-19.11,9.04,156407182.5,2263284618.0,,,,,26.46,26.46,monthly_est,USD,1066398000.0,112000000.0,60078000.0,51922000.0,1635989000.0,,,1.83,0.11,8.02,0.65,,885993000.0,-4.21,77,5,5,4,3,4.8,,,3,2.25,5,2.4,3.2,,3,,,3.2,5,,2,3.0,2.5,1.5,1.5,,2,4,3,2.5,2.5,94,579
AGCO,AGCO CORP /DE,Industrials,sic,3523,,76.5,Above average,0.7,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,12.6,15.6,15.3,12.2,18.5,,,,44.82,7.03,10.0,23.72,,12,,-0.74,11.66,0.82,,1.0,24.99,41.08,-0.85,11.5,1582751579.12,10374048170.0,449900000.0,3.56,50.57,23.06,11.66,11.66,monthly_est,USD,3882400000.0,1451900000.0,662400000.0,789500000.0,10103700000.0,,,1.4,0.37,22.91,0.38,,12651400000.0,3.57,67,,,4,,3.9,2.6,1.05,2,3,,,3.2,2.4,3,,,2.4,4,,2,3.9,3.25,,1,2.2,5,4,4,2.5,3,92,614
DECK,DECKERS OUTDOOR CORP,Consumer Discretionary,sic,3021,,76.5,Above average,0.73,17,quarterly,3y,2022-12,2022-12-31,monthly_est,10.0,15.2,15.7,20.0,6.2,17.0,,,20.04,,13.83,17.59,50.06,,11,21.6,-5.64,20.28,2.8,,1.03,8.97,56.32,-4.61,10.06,2752255827.0,10015311466.0,357105000.0,10.0,72.31,28.05,20.28,20.28,monthly_est,USD,1769172000.0,,,1057843000.0,2809289000.0,,,2.75,,27.91,0.63,,3571722000.0,3.4,89,,5,,,4.8,3.2,1.95,3,2.25,,1.6,4,3.2,3,,,4,5,,2,2.1,1.0,,1,1.2,3.5,4,4,2.5,3,96,403
CCB,COASTAL FINANCIAL CORP,Financials,sic,6022,,76.5,Above average,0.43,14,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,14.2,,11.2,13.5,leverage_not_applicable,,,55.8,,,,,12,,10.44,16.1,,,0.82,-6.12,24.66,-6.12,14.17,40711716.77,654240496.0,64260000.0,,158.18,10.18,16.1,16.1,monthly_est,USD,243494000.0,,,,3144467000.0,,,,,16.68,0.08,,,7.21,,,,4,,,,,,3,,,0.8,4,3,,,,,,,1.2,,,1.5,4,2,4,4,1.5,2,79,656
IIIN,INSTEEL INDUSTRIES INC,Materials,sic,3310,,76.4,Above average,0.8,15,quarterly,2y,2022-12,2022-12-31,monthly_est,9.0,14.2,16.0,20.0,16.3,8.5,,28.38,25.53,105.05,13.86,,21.19,8.48,12,17.91,0.71,4.74,0.66,0.17,0.41,-25.64,-12.21,-30.27,12.53,85740602.3,535585958.0,,,,,4.74,4.74,monthly_est,USD,360674000.0,,,42638000.0,423756000.0,,,6.42,,31.33,0.85,,815272000.0,5.87,77,8,5,4,1,4.8,,0.6,3,3,5,2.4,2.4,,3,,,4,5,,2,4.8,3.25,3,2,,1,1,2,2.5,2,93,205
IBP,"INSTALLED BUILDING PRODUCTS, INC.",Industrials,sic,1520,,76.4,Above average,0.97,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,14.6,17.4,16.0,17.1,9.0,,27.08,35.62,53.61,8.37,12.94,31.0,2.49,12,9.74,-2.48,10.8,0.9,0.4,0.41,-37.31,3.66,-37.31,14.37,358210754.81,2412647029.0,232258000.0,8.7,103.95,10.39,10.8,10.8,monthly_est,USD,493499000.0,861154000.0,631527000.0,229627000.0,1778932000.0,1.61,8.31,2.7,1.74,45.27,0.28,,2669844000.0,3.57,72,8,5,4,3,3.9,3.2,1.5,3,3,4,3.2,3.2,4,3,3,2.4,4,3,,2,4.8,3.25,3,2,4,1,2,2,1.5,2.5,91,614
FULT,FULTON FINANCIAL CORP,Financials,sic,6021,,76.3,Above average,0.37,15,quarterly,2y,2022-12,2022-12-31,monthly_est,10.0,20.0,13.1,,10.0,15.5,leverage_not_applicable,,,24.35,,,,,12,,4.78,10.73,,,0.94,3.11,19.01,-8.66,8.58,362599242.74,3079334278.0,,,,,10.73,10.73,monthly_est,USD,2579757000.0,557130000.0,,,26931702000.0,,,,0.22,11.12,0.1,,,7.21,,,,4,,,,,,3,,,1.6,,3,,,,,,,3.0,,,1,,3.5,3,4,2.5,2.5,78,656
IEX,IDEX CORP /DE/,Industrials,sic,3561,,76.3,Above average,0.93,17,quarterly,3y,2022-12,2022-12-31,monthly_est,7.5,19.4,16.4,20.0,4.7,16.0,,8.45,15.09,11.58,18.44,23.61,44.84,1.39,12,3.99,-0.64,29.55,5.45,3.5,0.87,-2.22,26.51,-3.86,6.67,1796583223.41,17343010544.0,489400000.0,15.38,83.39,35.44,29.55,29.55,monthly_est,USD,3039300000.0,1468700000.0,1038500000.0,430200000.0,5511900000.0,,18.46,2.57,0.48,19.31,0.55,,3181900000.0,3.57,92,5,4,3,3,6.0,4.0,2.4,4,3,3,4,3.2,3.2,3,,3,4,5,,2,1.2,0.0,0.75,1.5,1.2,2,4,4,3,3,91,614
PBH,PRESTIGE CONSUMER HEALTHCARE INC.,Health Care,sic,2834,,76.3,Above average,0.77,16,quarterly,3y,2022-12,2022-12-31,monthly_est,4.0,18.1,17.9,14.7,13.4,16.0,,,4.84,,18.97,30.3,55.95,,12,7.88,-0.75,14.9,2.83,,1.06,3.22,6.46,0.0,7.39,318750005.63,3133084113.0,225468000.0,20.33,107.2,13.9,14.9,14.9,monthly_est,USD,1686863000.0,1424095000.0,1337737000.0,86358000.0,3749774000.0,3.62,,2.55,0.84,12.47,0.45,,1108792000.0,-64.99,91,,2,,,6.0,4.0,1.05,4,3,,3.2,3.2,4,3,1,,4,4,,2,3.9,3.25,,1,3.2,3.5,3,4,3,2.5,99,857
CVBF,CVB FINANCIAL CORP,Financials,sic,6022,,76.2,Above average,0.43,18,quarterly,3y,2022-12,2022-12-31,monthly_est,5.0,20.0,17.1,,9.0,17.5,leverage_not_applicable,,,3.87,,,,,12,,0.73,15.15,,,1.04,24.02,5.4,-9.65,6.32,425855039.91,3566858185.0,268372000.0,,113.99,13.29,15.15,15.15,monthly_est,USD,1948517000.0,,,203461000.0,16476540000.0,,,,,12.08,0.12,,,7.21,,,,2,,,,,,3,,,2.4,4,3,,,,,,,1.2,,,1,3.2,5,3,4,3,2.5,78,656
FR,FIRST INDUSTRIAL REALTY TRUST INC,Real Estate,sic,6798,,76.2,Above average,0.67,17,quarterly,3y,2022-12,2022-12-31,monthly_est,7.5,20.0,20.0,17.1,8.1,11.0,,8.22,13.36,,66.52,,,10.46,12,4.73,,17.69,11.76,2.15,0.66,-25.37,2.94,-25.37,7.38,1000423119.89,6351943856.0,,,,,17.69,17.69,monthly_est,USD,2459198000.0,,,133244000.0,4954322000.0,,,,,14.6,0.5,,539929000.0,10.97,94,5,4,,3,6.0,,,4,3,5,4,,,3,,,,4,,2,3.0,0.0,1.5,2,,1,2,2,3,3,94,269
PB,PROSPERITY BANCSHARES INC,Financials,sic,6022,,76.2,Above average,0.43,15,quarterly,2y,2022-12,2022-12-31,monthly_est,5.0,20.0,17.1,,10.5,16.0,leverage_not_applicable,,,0.44,,,,,12,,-1.43,13.12,,,1.0,3.64,8.11,-3.06,8.41,714411764.75,6882683374.0,464105000.0,,88.48,14.83,13.12,13.12,monthly_est,USD,6699374000.0,,,,37689829000.0,,,,,7.83,0.18,,,7.21,,,,2,,,,,,3,,,3.2,3.2,3,,,,,,,2.1,,,1,3.2,3.5,3,4,2.5,3,78,656
LECO,LINCOLN ELECTRIC HOLDINGS INC,Industrials,sic,3540,,76.1,Above average,0.73,14,quarterly,2y,2022-12,2022-12-31,monthly_est,8.9,15.9,17.1,14.9,10.4,16.5,,,16.3,53.65,12.56,16.28,34.05,,12,8.56,-2.9,17.5,2.2,,0.66,5.42,18.17,-1.85,7.32,812197895.99,8263848721.0,,,,,17.5,17.5,monthly_est,USD,1034140000.0,1121435000.0,924285000.0,197150000.0,3180546000.0,1.34,,1.83,1.08,45.66,0.33,,3761211000.0,3.57,85,,4,4,,4.8,3.2,1.95,3,3,,3.2,3.2,,3,3,,3.2,3,,2,3.0,1.75,,2,,3.5,3,4,3,3,91,614
ELA,ENVELA CORP,Consumer Discretionary,sic,5944,,76.1,Above average,0.93,14,quarterly,2y,2022-12,2022-12-31,monthly_est,9.5,14.0,14.2,20.0,15.5,10.5,,26.63,29.6,58.8,8.59,7.63,24.54,2.98,12,30.63,-1.99,8.76,0.75,0.33,0.68,29.24,-26.23,-27.55,19.03,5701524.05,137465661.0,9747137.0,5.34,62.13,14.1,8.76,8.76,monthly_est,USD,43316450.0,,,17169969.0,71277209.0,,28.83,5.51,,36.22,0.61,,182685854.0,3.4,76,8,5,4,2,4.8,2.6,0.6,3,3,4,1.6,3.2,2.4,3,,3,4,5,,2,4.8,2.5,3,2,3.2,5,1,2,1.5,1,96,403
BRC,BRADY CORP,Industrials,sic,3990,,76.1,Above average,0.7,15,quarterly,2y,2022-12,2022-10-31,monthly_est,5.6,16.4,14.5,20.0,,12.0,,10.28,9.61,,11.85,15.35,48.48,1.73,12,8.56,,,,,,-10.91,0.73,-15.38,8.49,241838302.18,,83286000.0,6.39,53.95,,,,,USD,911725000.0,,,114471000.0,1350629000.0,,100.64,2.07,,16.93,0.68,,1303156000.0,3.57,82,5,3,,1,4.8,3.2,2.4,3,3,3,3.2,,2.4,3,,3,4,5,,2,,,,,,2,2,3,2.5,2.5,91,614
MGRC,MCGRATH RENTCORP,,,7359,,76.1,Above average,0.87,18,quarterly,3y,2022-12,2022-12-31,monthly_est,7.0,17.4,14.9,17.1,8.8,18.5,,8.77,18.97,6.22,15.69,22.56,45.91,-1.29,12,8.77,-0.78,21.06,3.3,2.4,1.07,25.82,31.41,0.0,7.81,138513207.24,2424314910.0,176815000.0,24.1,153.57,13.71,21.06,21.06,monthly_est,USD,803945000.0,,,957000.0,1707844000.0,,,,,14.32,0.47,,733823000.0,3.9,79,5,4,2,3,4.8,3.2,2.4,4,3,1.5,3.2,3.2,4,3,,,,4,,2,2.1,1.0,1.5,1,3.2,5,4,4,3,2.5,,
AEIS,ADVANCED ENERGY INDUSTRIES INC,Information Technology,sic,3679,,76.1,Above average,0.93,14,quarterly,2y,2022-12,2022-12-31,monthly_est,8.5,14.6,14.0,20.0,13.6,13.0,,14.17,26.75,22.94,10.82,12.63,36.6,1.31,12,16.32,-1.65,16.24,1.76,1.15,0.67,-5.37,17.79,-23.37,12.23,334278346.94,3242284871.0,124702000.0,6.76,62.46,26.0,16.24,16.24,monthly_est,USD,1066267000.0,373262000.0,-85556000.0,458818000.0,1992168000.0,-0.29,,3.02,0.35,18.73,0.54,,1845422000.0,-4.21,78,5,5,4,3,4.8,3.2,0.6,3,3,3,2.4,3.2,2.4,3,4,,4,5,,2,3.9,3.25,2.25,2,2.2,2,3,3,2.5,2.5,94,579
TRNO,TERRENO REALTY CORP,Real Estate,sic,6500,,76.1,Above average,0.73,15,quarterly,2y,2022-12,2022-12-31,monthly_est,8.8,20.0,16.0,20.0,7.9,11.0,,21.57,24.46,50.0,71.69,,,28.99,12,4.45,10.46,27.86,19.98,1.29,0.38,-31.61,3.55,-31.61,7.77,528274298.01,5517630356.0,,,,,27.86,27.86,monthly_est,USD,2229851000.0,,,26393000.0,3164441000.0,,,,,8.88,0.7,,276212000.0,10.97,96,6.5,5,4,2,6.0,,,4,3,5,4,0.8,,3,,,,5,,2,2.1,0.0,2.25,2,,1,2,2,3,3,94,269
ELF,"E.L.F. BEAUTY, INC.",Consumer Staples,sic,2844,,76.1,Above average,0.9,21,quarterly,3y,2022-12,2022-12-31,monthly_est,9.1,16.2,16.0,20.0,3.5,19.0,,21.88,30.8,,9.43,12.54,66.2,9.32,10,13.68,9.19,68.49,6.46,3.13,0.74,66.52,80.25,0.0,13.64,396698486.04,3208211735.0,78819000.0,15.87,168.27,40.7,68.49,68.49,monthly_est,USD,385304000.0,62177000.0,-24844000.0,87021000.0,555925000.0,-0.29,,3.0,0.16,12.16,0.69,,496622000.0,1.06,84,6.5,5,,3,4.8,3.2,3.0,3,2.25,5,2.4,1.6,4,3,4,,4,5,,2,0.0,0.0,0.75,1.5,1.2,6,4,4,2.5,2.5,93,151
BLDR,"BUILDERS FIRSTSOURCE, INC.",Consumer Discretionary,sic,5211,,76.0,Above average,0.93,18,quarterly,3y,2022-12,2022-12-31,monthly_est,8.0,15.1,12.0,17.1,19.0,12.5,heavy_dilution,46.15,14.24,106.87,12.1,16.59,34.08,9.05,12,66.88,41.17,2.79,0.34,0.06,0.43,-24.3,20.82,-24.3,16.82,3150847353.2,7675509031.0,3259079000.0,14.34,118.54,2.36,2.79,2.79,monthly_est,USD,4962566000.0,2977842000.0,2897397000.0,80445000.0,10595160000.0,0.68,,1.9,0.6,55.4,0.47,,22726418000.0,3.4,86,8,4,4,0.0,4.8,3.2,1.05,3,3,5,0.0,0.0,4,3,3.6,,3.2,4,,2,6.0,4.0,3,2,4,1,4,3,1.5,3,96,403
HOMB,HOME BANCSHARES INC,Financials,sic,6022,,76.0,Above average,0.23,15,quarterly,2y,2022-12,2022-12-31,monthly_est,5.0,,,,20.0,13.0,leverage_not_applicable,,,9.19,,,,,,,,,,,,-3.73,11.16,-14.34,10.05,440847589.39,4543325780.0,399280000.0,,,11.38,,,monthly_est,USD,3526362000.0,,,724790000.0,22883588000.0,,,,,,0.15,,,7.21,,,,2,,,,,,,,,,,,,,,,,,,,,,4,2,3,3,2.5,2.5,78,656
